3.359939199999999904e+00,3.432588200000000089e+00,3.504061800000000115e+00,3.574287800000000015e+00,3.643346100000000032e+00,3.711126399999999936e+00,3.777815799999999946e+00,3.843302700000000183e+00,3.907658300000000029e+00,3.970873500000000167e+00,4.032995999999999803e+00,4.093998700000000213e+00,4.153955400000000076e+00,4.212849699999999586e+00,4.270727599999999846e+00,4.327622200000000419e+00,4.383576900000000443e+00,4.438601499999999866e+00,4.492682300000000239e+00,4.545977500000000227e+00,4.598342999999999847e+00,4.649906999999999790e+00,4.700781899999999958e+00,4.750825400000000087e+00,4.800159400000000076e+00,4.848873199999999883e+00,4.896884700000000201e+00,4.944306100000000370e+00,4.991154100000000149e+00,5.037443900000000419e+00,5.083229900000000079e+00,5.128525599999999685e+00,5.173371099999999778e+00,5.217789899999999648e+00,5.261823500000000209e+00,5.305569000000000202e+00,5.349039999999999573e+00,5.392246499999999720e+00,5.435266600000000281e+00,5.478073400000000426e+00,5.520777599999999730e+00,5.563352400000000308e+00,5.605866699999999980e+00,5.648414100000000104e+00,5.690887499999999655e+00,5.733467300000000044e+00,5.776170099999999863e+00,5.818927399999999750e+00,5.861828899999999898e+00,5.904973599999999934e+00,5.948334499999999636e+00,5.991964600000000196e+00,6.035888299999999873e+00,6.080140199999999773e+00,6.124752700000000161e+00,6.169754099999999575e+00,6.215178299999999822e+00,6.261124099999999970e+00,6.307588599999999879e+00,6.354509600000000091e+00,6.402048100000000019e+00,6.450200099999999992e+00,6.498932899999999790e+00,6.548344199999999837e+00,6.598429900000000181e+00,6.649244099999999769e+00,6.700861899999999594e+00,6.753161799999999992e+00,6.806293400000000382e+00,6.860282899999999628e+00,6.915090400000000415e+00,6.970811600000000219e+00,7.027459099999999736e+00,7.085038599999999853e+00,7.143570900000000279e+00,7.203153099999999753e+00,7.263713700000000273e+00,7.325345600000000346e+00,7.388085799999999814e+00,7.451932700000000409e+00,7.517009899999999689e+00,7.583296899999999674e+00,7.650822400000000023e+00,7.719590700000000361e+00,7.789623200000000303e+00,7.860987599999999631e+00,7.933647200000000232e+00,8.007584200000000152e+00,8.082864499999999452e+00,8.159453600000000861e+00,8.237322300000000652e+00,8.316468499999999153e+00,8.396898699999999494e+00,8.478634500000000074e+00,8.561796499999999810e+00,8.646432100000000176e+00,8.732557399999999248e+00,8.820220900000000697e+00,8.909534900000000590e+00,9.000570800000000204e+00,9.093297400000000863e+00,9.187700700000000609e+00,9.283733599999999697e+00,9.381235300000000166e+00,9.479960000000000164e+00,9.579539499999999208e+00,9.679445499999999925e+00,9.778930700000000087e+00,9.877057499999999379e+00,9.972828500000000318e+00,1.006527670000000008e+01,1.015347700000000053e+01,1.023654890000000073e+01,1.031366389999999988e+01,1.038405400000000078e+01,1.044701919999999973e+01,1.050193379999999976e+01,1.054825310000000016e+01,1.058551819999999921e+01,1.061336099999999938e+01,1.063150770000000023e+01,1.063978119999999983e+01,1.063810310000000037e+01,1.062649429999999917e+01,1.060507400000000011e+01,1.057405909999999949e+01,1.053376070000000020e+01,1.048457490000000014e+01,1.042714239999999926e+01,1.036283700000000074e+01,1.029303250000000070e+01,1.021884050000000066e+01,1.014128700000000016e+01,1.006115100000000062e+01,9.979098999999999720e+00,9.895732100000000031e+00,9.811563700000000665e+00,9.727000399999999658e+00,9.642422099999999219e+00,9.558197299999999785e+00,9.474686500000000677e+00,9.392292199999999980e+00,9.311435499999999976e+00,9.232609699999999364e+00,9.156435899999999961e+00,9.083587899999999493e+00,9.014859400000000633e+00,8.951223099999999988e+00,8.893973400000000140e+00,8.844595599999999891e+00,8.803976999999999720e+00,8.772585799999999878e+00,8.750749100000000169e+00,8.738697000000000159e+00,8.736561000000000021e+00,8.744372600000000162e+00,8.762062500000000753e+00,8.789462000000000330e+00,8.826304600000000278e+00,8.872229199999999594e+00,8.926783300000000310e+00,8.989428300000000149e+00,9.059544199999999492e+00,9.136435399999999873e+00,9.219337299999999402e+00,9.307422499999999488e+00,9.399807600000000818e+00,9.495535800000000748e+00,9.593538600000000471e+00,9.692822100000000773e+00,9.792665299999999462e+00,9.892544100000000284e+00,9.992075599999999724e+00,1.009098310000000076e+01,1.018908019999999937e+01,1.028623840000000023e+01,1.038237239999999950e+01,1.047744370000000025e+01,1.057145719999999933e+01,1.066441140000000054e+01,1.075635800000000053e+01,1.084742980000000045e+01,1.093773069999999947e+01,1.102738949999999996e+01,1.111641329999999961e+01,1.120467499999999994e+01,1.129211519999999958e+01,1.137867130000000060e+01,1.146436250000000001e+01,1.154914190000000040e+01,1.163292140000000074e+01,1.171567390000000053e+01,1.179735810000000029e+01,1.187793639999999940e+01,1.195734799999999964e+01,1.203551509999999958e+01,1.211240150000000071e+01,1.218796299999999988e+01,1.226213060000000077e+01,1.233485549999999975e+01,1.240607269999999929e+01,1.247572219999999987e+01,1.254370899999999978e+01,1.260991980000000012e+01,1.267434609999999928e+01,1.273693590000000064e+01,1.279754920000000062e+01,1.285612549999999921e+01,1.291259819999999969e+01,1.296686170000000082e+01,1.301886799999999944e+01,1.306849030000000056e+01,1.311565279999999944e+01,1.316031300000000037e+01,1.320234920000000045e+01,1.324165250000000071e+01,1.327812139999999985e+01,1.331167240000000085e+01,1.334217059999999933e+01,1.336948519999999974e+01,1.339355319999999949e+01,1.341421889999999983e+01,1.343146050000000002e+01,1.344567250000000058e+01,1.345717950000000052e+01,1.346633360000000046e+01,1.347369950000000038e+01,1.347967359999999992e+01,1.348463019999999979e+01,1.348913130000000038e+01,1.349364510000000017e+01,1.349856379999999945e+01,1.350437810000000027e+01,1.351164640000000006e+01,1.352083720000000078e+01,1.353245519999999935e+01,1.354705069999999978e+01,1.356502309999999945e+01,1.358686089999999957e+01,1.361294589999999971e+01,1.364365950000000005e+01,1.367930379999999957e+01,1.371995489999999940e+01,1.376589829999999992e+01,1.381770940000000003e+01,1.387585170000000012e+01,1.394079190000000068e+01,1.401267490000000038e+01,1.409100429999999982e+01,1.417512179999999944e+01,1.426419600000000010e+01,1.435733409999999921e+01,1.445360580000000006e+01,1.455205050000000000e+01,1.465168429999999944e+01,1.475157190000000007e+01,1.485094370000000019e+01,1.494917399999999930e+01,1.504574659999999930e+01,1.514025190000000087e+01,1.523232669999999978e+01,1.532168290000000077e+01,1.540813600000000072e+01,1.549154650000000011e+01,1.557180709999999912e+01,1.564884709999999934e+01,1.572262319999999924e+01,1.579313679999999920e+01,1.586037939999999935e+01,1.592431069999999949e+01,1.598499849999999967e+01,1.604255380000000031e+01,1.609698119999999832e+01,1.614832189999999912e+01,1.619662969999999902e+01,1.624184740000000104e+01,1.628398160000000061e+01,1.632307240000000093e+01,1.635911760000000115e+01,1.639213270000000122e+01,1.642216399999999865e+01,1.644919619999999938e+01,1.647318089999999913e+01,1.649414700000000167e+01,1.651215519999999870e+01,1.652720589999999845e+01,1.653930420000000012e+01,1.654844149999999914e+01,1.655465540000000146e+01,1.655799740000000142e+01,1.655846790000000013e+01,1.655608670000000160e+01,1.655094360000000009e+01,1.654298349999999829e+01,1.653226670000000098e+01,1.651885760000000047e+01,1.650266450000000162e+01,1.648376659999999916e+01,1.646220050000000157e+01,1.643793900000000008e+01,1.641107639999999890e+01,1.638158920000000052e+01,1.634954409999999925e+01,1.631506050000000130e+01,1.627819560000000010e+01,1.623903800000000075e+01,1.619769739999999913e+01,1.615424189999999882e+01,1.610873270000000090e+01,1.606126240000000038e+01,1.601194939999999889e+01,1.596088710000000077e+01,1.590813969999999955e+01,1.585373599999999961e+01,1.579777520000000024e+01,1.574039250000000045e+01,1.568162560000000028e+01,1.562149709999999914e+01,1.556004360000000020e+01,1.549736520000000084e+01,1.543359290000000072e+01,1.536870930000000079e+01,1.530271920000000030e+01,1.523574059999999974e+01,1.516782330000000023e+01,1.509897899999999993e+01,1.502925240000000073e+01,1.495868070000000039e+01,1.488730289999999989e+01,1.481515450000000023e+01,1.474225610000000053e+01,1.466868949999999927e+01,1.459450280000000078e+01,1.451967600000000047e+01,1.444426160000000081e+01,1.436828900000000075e+01,1.429177469999999950e+01,1.421476230000000029e+01,1.413725160000000081e+01,1.405926260000000028e+01,1.398081810000000047e+01,1.390194130000000072e+01,1.382267329999999994e+01,1.374306550000000016e+01,1.366319119999999998e+01,1.358311390000000074e+01,1.350287759999999970e+01,1.342252670000000059e+01,1.334209530000000044e+01,1.326159009999999938e+01,1.318101410000000051e+01,1.310036880000000004e+01,1.301965339999999927e+01,1.293886460000000049e+01,1.285800580000000082e+01,1.277708179999999949e+01,1.269609179999999959e+01,1.261503669999999921e+01,1.253391739999999999e+01,1.245273420000000009e+01,1.237149220000000049e+01,1.229018139999999981e+01,1.220880340000000075e+01,1.212737240000000050e+01,1.204588309999999929e+01,1.196433479999999960e+01,1.188273090000000032e+01,1.180106759999999966e+01,1.171935290000000052e+01,1.163757979999999925e+01,1.155574769999999951e+01,1.147386949999999928e+01,1.139193829999999963e+01,1.130995320000000071e+01,1.122792429999999975e+01,1.114585549999999969e+01,1.106373229999999985e+01,1.098155490000000079e+01,1.089933420000000019e+01,1.081706840000000014e+01,1.073475290000000015e+01,1.065240690000000079e+01,1.057001690000000060e+01,1.048757640000000002e+01,1.040510770000000029e+01,1.032259630000000072e+01,1.024004150000000024e+01,1.015745219999999982e+01,1.007483679999999993e+01,9.992175800000000052e+00,9.909476099999999121e+00,9.826751200000000352e+00,9.743993100000000851e+00,9.661205000000000709e+00,9.578380499999999742e+00,9.495523499999999117e+00,9.412639199999999207e+00,9.329730700000000709e+00,9.246790400000000076e+00,9.163831099999999452e+00,9.080843500000000290e+00,8.997828099999999552e+00,8.914792699999999570e+00,8.831728800000000490e+00,8.748652500000000387e+00,8.665552099999999314e+00,8.582425100000000029e+00,8.499290800000000701e+00,8.416133600000000214e+00,8.332954199999999645e+00,8.249761200000000017e+00,8.166548300000000538e+00,8.083326800000000034e+00,8.000092199999999210e+00,7.916843899999999934e+00,7.833575399999999966e+00,7.750297299999999723e+00,7.667009400000000419e+00,7.583707999999999672e+00,7.500385399999999869e+00,7.417042000000000357e+00,7.333682200000000151e+00,7.250295799999999957e+00,7.166895799999999817e+00,7.083468200000000436e+00,7.000015600000000227e+00,6.916537800000000402e+00,6.833022599999999613e+00,6.749493700000000374e+00,6.665925500000000170e+00,6.582309300000000363e+00,6.498673199999999817e+00,6.414994599999999991e+00,6.331271000000000093e+00,6.247508700000000026e+00,6.163715999999999973e+00,6.079869500000000038e+00,5.995975500000000125e+00,5.912045599999999901e+00,5.828062799999999655e+00,5.744026200000000415e+00,5.659933500000000173e+00,5.575803299999999574e+00,5.491611800000000265e+00,5.407358699999999629e+00,5.323046100000000003e+00,5.238681200000000260e+00,5.154244799999999849e+00,5.069728500000000082e+00,4.985170899999999961e+00,4.900529500000000205e+00,4.815811100000000344e+00,4.731021700000000330e+00,4.646149199999999979e+00,4.561192499999999761e+00,4.476120299999999830e+00,4.390919799999999817e+00,4.305558000000000440e+00,4.220028000000000112e+00,4.134286799999999928e+00,4.048309800000000180e+00,3.962099900000000119e+00,3.875617999999999785e+00,3.788855299999999815e+00,3.701771599999999829e+00,3.614365600000000178e+00,3.526619199999999843e+00,3.438494200000000056e+00,3.349999099999999785e+00,3.261095300000000030e+00,3.171795499999999990e+00,3.082083400000000140e+00,2.991902500000000131e+00,2.901264600000000193e+00,2.810165099999999860e+00,2.718593600000000166e+00,2.626549799999999824e+00,2.534029299999999818e+00,2.440993600000000097e+00,2.347457200000000022e+00,2.253450200000000070e+00,2.158929500000000168e+00,2.063924999999999788e+00,1.968454499999999996e+00,1.872497000000000078e+00,1.776080799999999904e+00,1.679226499999999955e+00,1.581954400000000094e+00,1.484266400000000097e+00,1.386190000000000033e+00,1.287769500000000011e+00,1.189005700000000054e+00,1.089951899999999974e+00,9.906479999999999730e-01,8.911213999999999524e-01,7.914187999999999779e-01,6.915867999999999460e-01,5.916774999999999674e-01,4.917430999999999885e-01,3.918419000000000207e-01,2.920325999999999755e-01,1.923846999999999918e-01,9.296590000000000409e-02,-6.150100000000000358e-03,-1.048812999999999968e-01,-2.031476999999999866e-01,-3.008631999999999973e-01,-3.979280000000000039e-01,-4.942371999999999876e-01,-5.896816000000000280e-01,-6.841644999999999532e-01,-7.775507000000000390e-01,-8.697032000000000096e-01,-9.605036000000000129e-01,-1.049798400000000020e+00,-1.137424400000000002e+00,-1.223189899999999941e+00,-1.306939000000000073e+00,-1.388455699999999959e+00,-1.467497599999999958e+00,-1.543856600000000023e+00,-1.617268699999999892e+00,-1.687441299999999922e+00,-1.754150600000000004e+00,-1.817020300000000033e+00,-1.875732699999999920e+00,-1.929945500000000091e+00,-1.979301500000000047e+00,-2.023283699999999907e+00,-2.061599699999999924e+00,-2.094068699999999783e+00,-2.120379999999999932e+00,-2.140447500000000058e+00,-2.154130400000000112e+00,-2.161033399999999993e+00,-2.161049000000000220e+00,-2.153980199999999900e+00,-2.139560400000000140e+00,-2.117593900000000140e+00,-2.088009200000000121e+00,-2.051198600000000205e+00,-2.007827499999999876e+00,-1.958617800000000075e+00,-1.903896899999999892e+00,-1.844136599999999904e+00,-1.779885699999999904e+00,-1.711566600000000049e+00,-1.639447400000000110e+00,-1.563945600000000047e+00,-1.485479599999999900e+00,-1.404301400000000033e+00,-1.320730799999999983e+00,-1.235020800000000030e+00,-1.147368100000000002e+00,-1.058067099999999927e+00,-9.673059999999999992e-01,-8.752250999999999781e-01,-7.820289000000000268e-01,-6.878587000000000451e-01,-5.928430000000000089e-01,-4.971086000000000116e-01,-4.007700000000000151e-01,-3.039223999999999815e-01,-2.066340000000000121e-01,-1.089783000000000002e-01,-1.104330000000000069e-02,8.711810000000000387e-02,1.854714000000000085e-01,2.839700000000000002e-01,3.825623000000000218e-01,4.812008999999999870e-01,5.798611999999999655e-01,6.785170000000000368e-01,7.771398999999999946e-01,8.756819999999999604e-01,9.740904999999999703e-01,1.072337899999999955e+00,1.170384000000000091e+00,1.268157500000000049e+00,1.365590000000000082e+00,1.462627600000000028e+00,1.559192700000000098e+00,1.655189999999999939e+00,1.750514300000000079e+00,1.845059000000000005e+00,1.938747800000000021e+00,2.031507200000000068e+00,2.123246400000000200e+00,2.213916000000000217e+00,2.303493899999999872e+00,2.391948900000000044e+00,2.479243400000000097e+00,2.565381400000000145e+00,2.650320600000000137e+00,2.734076500000000021e+00,2.816623900000000180e+00,2.897943300000000111e+00,2.978054199999999874e+00,3.056894900000000082e+00,3.134518799999999938e+00,3.210899299999999901e+00,3.286067800000000094e+00,3.359939199999999904e+00
