#x_m,y_m,w_tr_left_m,w_tr_right_m
3.5251009952317895,1.1718445219378193,1.0477174520492554,1.2716398239135742
3.5251009952317895,1.1718445219378193,1.0360772609710693,1.2978166341781616
3.53228828155196,1.178797428872533,1.0360772609710693,1.2978166341781616
3.53228828155196,1.178797428872533,1.0360772609710693,1.2978166341781616
3.53228828155196,1.178797428872533,1.0372458696365356,1.2758535146713257
3.5394212790138115,1.185806019795416,1.0372458696365356,1.2758535146713257
3.5394212790138115,1.185806019795416,1.0357086658477783,1.2984552383422852
3.5465730259858423,1.192795477198263,1.0357086658477783,1.2984552383422852
3.5465730259858423,1.192795477198263,1.0357086658477783,1.2984552383422852
3.5465730259858423,1.192795477198263,1.0287917852401733,1.3282114267349243
3.553671284804587,1.1998392490076155,1.0287917852401733,1.3282114267349243
3.553671284804587,1.1998392490076155,1.0409387350082397,1.2794134616851807
3.5607889007586246,1.206863460188372,1.0409387350082397,1.2794134616851807
3.5607889007586246,1.206863460188372,1.0409387350082397,1.2794134616851807
3.5607889007586246,1.206863460188372,1.048807144165039,1.2581461668014526
3.5678530102759503,1.2139414794259968,1.048807144165039,1.2581461668014526
3.5678530102759503,1.2139414794259968,1.0417357683181763,1.2632813453674316
3.574936687654154,1.2209999151182345,1.0417357683181763,1.2632813453674316
3.574936687654154,1.2209999151182345,1.0417357683181763,1.2632813453674316
3.574936687654154,1.2209999151182345,1.0122970342636108,1.274324893951416
3.582080468939823,1.2279975138907089,1.0122970342636108,1.274324893951416
3.582080468939823,1.2279975138907089,1.0150952339172363,1.307595133781433
3.589193559804374,1.2350263073865986,1.0150952339172363,1.307595133781433
3.589193559804374,1.2350263073865986,1.0150952339172363,1.307595133781433
3.589193559804374,1.2350263073865986,1.031944751739502,1.3229823112487793
3.5963403406912997,1.2420208425838708,1.031944751739502,1.3229823112487793
3.5963403406912997,1.2420208425838708,1.0121898651123047,1.2716633081436157
3.603444255180383,1.2490589104024568,1.0121898651123047,1.2716633081436157
3.603444255180383,1.2490589104024568,1.0121898651123047,1.2716633081436157
3.603444255180383,1.2490589104024568,1.029845118522644,1.302599310874939
3.61057609305862,1.2560686813103143,1.029845118522644,1.302599310874939
3.61057609305862,1.2560686813103143,1.0202089548110962,1.2663332223892212
3.617662198364361,1.263124679560896,1.0202089548110962,1.2663332223892212
3.617662198364361,1.263124679560896,1.0355069637298584,1.2730964422225952
3.6247749853925915,1.2701537805290706,1.0355069637298584,1.2730964422225952
3.6247749853925915,1.2701537805290706,1.0428364276885986,1.3249927759170532
3.6318412868069605,1.2772296115095203,1.0428364276885986,1.3249927759170532
3.6318412868069605,1.2772296115095203,1.0428364276885986,1.3249927759170532
3.6318412868069605,1.2772296115095203,1.0269291400909424,1.3213045597076416
3.6388194072604843,1.2843924206435793,1.0269291400909424,1.3213045597076416
